# failsafe unroll snumreg sdivint sdivindm f_central time_sampling nchans dmstep n_dmtrials nTimeProcessed Corner_Turn Dedispersion Host_To_Device total total
1 4 4 25 40 1400 0.000256 4096 1 520 466600 85.1723 740.812 2527.31 3353.39 3353.49
1 4 4 25 40 1400 0.000256 4096 2 520 464600 85.4405 737.471 2536.59 3359.59 3359.69
1 4 6 25 40 1400 0.000256 4096 0.1 520 468000 84.9061 667.415 2515.71 3268.13 3268.23
1 4 6 25 40 1400 0.000256 4096 0.2 520 468000 84.9332 668.531 2517.38 3270.94 3271.05
1 4 6 25 40 1400 0.000256 4096 0.5 520 467400 85.0381 666.558 2523.15 3274.83 3274.93
1 4 6 25 40 1400 0.000256 4096 1 520 466500 85.1543 666.075 2528.93 3280.25 3280.35
1 4 6 25 40 1400 0.000256 4096 2 520 464400 85.4576 661.158 2536.84 3283.54 3283.64
1 4 8 25 40 1400 0.000256 4096 0.1 520 468000 84.9523 593.754 2516.51 3195.31 3195.41
1 4 8 25 40 1400 0.000256 4096 0.2 520 467600 84.8942 592.762 2516.36 3194.1 3194.21
1 4 8 25 40 1400 0.000256 4096 0.5 520 467200 85.0661 591.655 2522.85 3199.66 3199.76
1 4 8 25 40 1400 0.000256 4096 1 520 466400 85.2177 590.527 2530.14 3205.98 3206.08
1 4 8 25 40 1400 0.000256 4096 2 520 464400 85.4674 587.983 2537.99 3211.53 3211.62
1 4 2 8 48 1400 0.000256 4096 0.1 528 468512 84.622 912.795 2524.01 3521.52 3521.62
1 4 2 8 48 1400 0.000256 4096 0.2 528 468320 84.8998 914.051 2524.97 3524.01 3524.12
1 4 2 8 48 1400 0.000256 4096 0.5 528 467744 84.9492 913.19 2529.99 3528.22 3528.32
1 4 2 8 48 1400 0.000256 4096 1 528 466784 85.1291 911.719 2533.4 3530.35 3530.44
1 4 2 8 48 1400 0.000256 4096 2 528 464864 85.4125 920.287 2543.5 3549.29 3549.39
1 4 4 8 48 1400 0.000256 4096 0.1 528 468480 84.628 583.503 2517.26 3185.48 3185.58
1 4 4 8 48 1400 0.000256 4096 0.2 528 468288 84.9006 583.656 2518.32 3186.96 3187.06
1 4 4 8 48 1400 0.000256 4096 0.5 528 467712 84.9874 582.839 2525.7 3193.61 3193.72
1 4 4 8 48 1400 0.000256 4096 1 528 466752 85.1438 582.023 2528.28 3195.54 3195.64
2 4 4 8 48 1400 0.000256 4096 2 528 464832 85.4334 1862.48 2539.04 4487.04 4487.14
1 4 6 8 48 1400 0.000256 4096 0.1 528 468384 84.6107 484.009 2524.13 3092.84 3092.95
1 4 6 8 48 1400 0.000256 4096 0.2 528 468192 84.9426 483.392 2524.99 3093.41 3093.52
1 4 6 8 48 1400 0.000256 4096 0.5 528 467616 84.9921 483.32 2528.01 3096.42 3096.52
1 4 6 8 48 1400 0.000256 4096 1 528 466656 85.1154 482.302 2533.16 3100.67 3100.77
2 4 6 8 48 1400 0.000256 4096 2 528 464736 85.4083 1860.23 2543.42 4489.17 4489.27
1 4 2 10 48 1400 0.000256 4096 0.1 528 468480 84.6161 882.956 2514.64 3482.31 3482.41
1 4 2 10 48 1400 0.000256 4096 0.2 528 468320 84.9412 883.68 2515.77 3484.48 3484.59
1 4 2 10 48 1400 0.000256 4096 0.5 528 467720 84.9781 884.228 2522.95 3492.24 3492.34
1 4 2 10 48 1400 0.000256 4096 1 528 466760 85.1149 882.404 2525.72 3493.33 3493.43
1 4 2 10 48 1400 0.000256 4096 2 528 464880 85.4265 881.917 2543.48 3510.91 3511.01
1 4 4 10 48 1400 0.000256 4096 0.1 528 468400 84.6143 576.809 2517.65 3179.17 3179.27
1 4 4 10 48 1400 0.000256 4096 0.2 528 468240 84.9037 577.081 2518.85 3180.92 3181.03
1 4 4 10 48 1400 0.000256 4096 0.5 528 467680 84.9777 577.017 2525.19 3187.27 3187.37
1 4 4 10 48 1400 0.000256 4096 1 528 466720 85.1241 575.787 2530.15 3191.15 3191.26
1 4 4 10 48 1400 0.000256 4096 2 528 464800 85.4141 574.659 2539.71 3199.87 3199.97
1 4 6 10 48 1400 0.000256 4096 0.1 528 468360 84.7933 471.015 2525.65 3081.55 3081.66
1 4 6 10 48 1400 0.000256 4096 0.2 528 468240 84.9342 474.644 2526.7 3086.37 3086.48
1 4 6 10 48 1400 0.000256 4096 0.5 528 467640 85.019 472.31 2533.78 3091.2 3091.3
1 4 6 10 48 1400 0.000256 4096 1 528 466680 85.1633 471.157 2536.85 3093.27 3093.37
1 4 6 10 48 1400 0.000256 4096 2 528 464760 85.4477 472.904 2547.39 3105.83 3105.93
1 4 2 12 48 1400 0.000256 4096 0.1 528 468480 84.7051 1226.3 2523.98 3835.08 3835.18
1 4 2 12 48 1400 0.000256 4096 0.2 528 468288 84.8966 1227.01 2525.14 3837.13 3837.24
1 4 2 12 48 1400 0.000256 4096 0.5 528 467712 84.9639 1225.21 2528.4 3838.66 3838.76
1 4 2 12 48 1400 0.000256 4096 1 528 466752 85.1267 1222.53 2533.21 3840.97 3841.06
1 4 2 12 48 1400 0.000256 4096 2 528 464832 85.4136 1218.63 2543.47 3847.61 3847.71
1 4 4 12 48 1400 0.000256 4096 0.1 528 468384 84.6191 773.823 2517.16 3375.69 3375.79
1 4 4 12 48 1400 0.000256 4096 0.2 528 468192 84.9715 772.699 2518.15 3375.91 3376.02
1 4 4 12 48 1400 0.000256 4096 0.5 528 467616 85.0022 772.817 2525.48 3383.38 3383.49
1 4 4 12 48 1400 0.000256 4096 1 528 466656 85.1248 770.878 2528.43 3384.52 3384.62
1 4 4 12 48 1400 0.000256 4096 2 528 464736 85.4181 767.002 2539.15 3391.66 3391.76
1 4 6 12 48 1400 0.000256 4096 0.1 528 468288 84.6832 624.838 2517.61 3227.23 3227.32
1 4 6 12 48 1400 0.000256 4096 0.2 528 468144 84.9024 626.17 2518.84 3230 3230.11
1 4 6 12 48 1400 0.000256 4096 0.5 528 467568 84.9715 625.084 2524.8 3234.95 3235.05
1 4 6 12 48 1400 0.000256 4096 1 528 466560 85.1576 623.731 2530.17 3239.16 3239.25
1 4 6 12 48 1400 0.000256 4096 2 528 464688 85.4315 621.711 2539.64 3246.87 3246.97
1 4 8 12 48 1400 0.000256 4096 0.1 528 468288 84.6323 528.523 2540.57 3153.82 3153.92
1 4 8 12 48 1400 0.000256 4096 0.2 528 468096 84.9805 528.15 2541.81 3155.03 3155.14
1 4 8 12 48 1400 0.000256 4096 0.5 528 467520 85.0306 527.332 2546.24 3158.69 3158.8
1 4 8 12 48 1400 0.000256 4096 1 528 466560 85.1493 526.704 2554.28 3166.22 3166.33
1 4 8 12 48 1400 0.000256 4096 2 528 464640 85.418 524.969 2562.42 3172.9 3173
1 4 2 14 48 1400 0.000256 4096 0.1 528 468496 84.7841 1130.57 2525.84 3741.29 3741.39
1 4 2 14 48 1400 0.000256 4096 0.2 528 468272 84.9053 1131.51 2526.65 3743.15 3743.26
1 4 2 14 48 1400 0.000256 4096 0.5 528 467712 84.9608 1131.31 2530.03 3746.41 3746.5
1 4 2 14 48 1400 0.000256 4096 1 528 466760 85.1374 1127.82 2535.02 3748.07 3748.17
1 4 2 14 48 1400 0.000256 4096 2 528 464856 85.4172 1127.27 2548.53 3761.3 3761.4
1 4 4 14 48 1400 0.000256 4096 0.1 528 468384 84.5949 716.645 2517.59 3318.93 3319.04
1 4 4 14 48 1400 0.000256 4096 0.2 528 468160 84.9207 716.455 2518.4 3319.86 3319.98
1 4 4 14 48 1400 0.000256 4096 0.5 528 467600 84.9756 715.599 2525.76 3326.42 3326.52
1 4 4 14 48 1400 0.000256 4096 1 528 466704 85.1787 715.354 2529.13 3329.76 3329.86
1 4 4 14 48 1400 0.000256 4096 2 528 464800 85.4522 718.553 2539.73 3343.82 3343.92
1 4 6 14 48 1400 0.000256 4096 0.1 528 468384 84.6388 589.904 2518.54 3193.18 3193.28
1 4 6 14 48 1400 0.000256 4096 0.2 528 468048 84.903 590.384 2518.42 3193.79 3193.9
1 4 6 14 48 1400 0.000256 4096 0.5 528 467544 85.0452 589.568 2521.91 3196.61 3196.7
1 4 6 14 48 1400 0.000256 4096 1 528 466536 85.1465 588.274 2526.78 3200.29 3200.39
1 4 6 14 48 1400 0.000256 4096 2 528 464688 85.4924 590.302 2537.39 3213.27 3213.37
1 4 8 14 48 1400 0.000256 4096 0.1 528 468160 84.6055 533.479 2514.92 3133.1 3133.2
1 4 8 14 48 1400 0.000256 4096 0.2 528 467936 84.949 533.154 2516.92 3135.11 3135.21
1 4 8 14 48 1400 0.000256 4096 0.5 528 467488 84.9841 532.246 2524.82 3142.14 3142.24
1 4 8 14 48 1400 0.000256 4096 1 528 466592 85.2275 533.5 2524.97 3143.79 3143.89
1 4 8 14 48 1400 0.000256 4096 2 528 464576 85.4491 535.082 2534.69 3155.31 3155.41
1 4 2 16 48 1400 0.000256 4096 0.1 528 468480 84.6164 1065.03 2517.89 3667.63 3667.73
1 4 2 16 48 1400 0.000256 4096 0.2 528 468288 84.9321 1064.75 2519.04 3668.81 3668.92
1 4 2 16 48 1400 0.000256 4096 0.5 528 467712 84.969 1077.15 2525.95 3688.16 3688.26
1 4 2 16 48 1400 0.000256 4096 1 528 466752 85.1395 1090.39 2529.18 3704.8 3704.9
1 4 2 16 48 1400 0.000256 4096 2 528 464832 85.4183 1094.4 2539.96 3719.86 3719.96
1 4 4 16 48 1400 0.000256 4096 0.1 528 468352 84.6341 670.961 2515.45 3271.14 3271.24
1 4 4 16 48 1400 0.000256 4096 0.2 528 468224 84.9244 672.874 2516.77 3274.65 3274.76
1 4 4 16 48 1400 0.000256 4096 0.5 528 467584 85.0137 689.7 2519.52 3294.32 3294.42
1 4 4 16 48 1400 0.000256 4096 1 528 466688 85.1565 705.038 2529.35 3319.64 3319.74
1 4 4 16 48 1400 0.000256 4096 2 528 464768 85.4566 711.457 2537.57 3334.57 3334.67
1 4 6 16 48 1400 0.000256 4096 0.1 528 468288 84.6219 553.739 2515.47 3153.92 3154.02
1 4 6 16 48 1400 0.000256 4096 0.2 528 468096 84.9805 552.951 2516.29 3154.32 3154.42
1 4 6 16 48 1400 0.000256 4096 0.5 528 467520 85.0539 570.094 2521.75 3176.99 3177.09
1 4 6 16 48 1400 0.000256 4096 1 528 466560 85.1427 588.556 2524.47 3198.26 3198.37
1 4 6 16 48 1400 0.000256 4096 2 528 464640 85.4207 597.537 2534.71 3217.75 3217.86
1 4 8 16 48 1400 0.000256 4096 0.1 528 468224 84.6332 487.198 2524.87 3096.8 3096.9
1 4 8 16 48 1400 0.000256 4096 0.2 528 467968 84.9821 488.894 2525.5 3099.47 3099.57
1 4 8 16 48 1400 0.000256 4096 0.5 528 467456 85.0493 501.563 2529.13 3115.83 3115.92
1 4 8 16 48 1400 0.000256 4096 1 528 466432 85.223 517.898 2534.02 3137.23 3137.33
1 4 8 16 48 1400 0.000256 4096 2 528 464640 85.4829 526.284 2544.69 3156.54 3156.64
1 4 2 18 48 1400 0.000256 4096 0.1 528 468432 84.7926 1101.1 2525.71 3711.7 3711.8
1 4 2 18 48 1400 0.000256 4096 0.2 528 468288 84.9328 1091.77 2526.93 3703.72 3703.82
1 4 2 18 48 1400 0.000256 4096 0.5 528 467712 85.0186 1089.94 2530.04 3705.1 3705.2
1 4 2 18 48 1400 0.000256 4096 1 528 466704 85.132 1086.48 2534.93 3706.64 3706.74
1 4 2 18 48 1400 0.000256 4096 2 528 464832 85.4142 1079.45 2552.26 3717.22 3717.32
1 4 4 18 48 1400 0.000256 4096 0.1 528 468288 84.7167 755.547 2515.63 3355.99 3356.09
1 4 4 18 48 1400 0.000256 4096 0.2 528 468144 84.9033 754.032 2516.56 3355.58 3355.69
1 4 4 18 48 1400 0.000256 4096 0.5 528 467568 84.9971 749.851 2522.52 3357.45 3357.55
1 4 4 18 48 1400 0.000256 4096 1 528 466560 85.1465 746.334 2527.89 3359.47 3359.56
1 4 4 18 48 1400 0.000256 4096 2 528 464688 85.4098 745.792 2537.34 3368.63 3368.73
1 4 6 18 48 1400 0.000256 4096 0.1 528 468288 84.8012 644.303 2516.48 3245.68 3245.77
1 4 6 18 48 1400 0.000256 4096 0.2 528 468072 84.9648 641.967 2517.32 3244.34 3244.45
1 4 6 18 48 1400 0.000256 4096 0.5 528 467424 85.0297 638.305 2520.32 3243.74 3243.84
1 4 6 18 48 1400 0.000256 4096 1 528 466560 85.1741 635.822 2525.66 3246.75 3246.85
1 4 6 18 48 1400 0.000256 4096 2 528 464616 85.4564 632.078 2538.12 3255.75 3255.84
1 4 8 18 48 1400 0.000256 4096 0.1 528 468000 84.6373 646.005 2525.69 3256.43 3256.53
1 4 8 18 48 1400 0.000256 4096 0.2 528 468000 85.0124 644.612 2529.22 3258.93 3259.04
1 4 8 18 48 1400 0.000256 4096 0.5 528 467424 85.0741 641.042 2535.42 3261.63 3261.73
1 4 8 18 48 1400 0.000256 4096 1 528 466272 85.1609 639.101 2535.04 3259.4 3259.49
1 4 8 18 48 1400 0.000256 4096 2 528 464544 85.4995 635.747 2546.18 3267.53 3267.63
1 4 2 20 48 1400 0.000256 4096 0.1 528 468400 84.6064 1091.42 2515.21 3691.34 3691.44
1 4 2 20 48 1400 0.000256 4096 0.2 528 468240 84.9062 1088.19 2516.4 3689.59 3689.69
1 4 2 20 48 1400 0.000256 4096 0.5 528 467680 84.9869 1078.11 2523.74 3686.92 3687.02
1 4 2 20 48 1400 0.000256 4096 1 528 466720 85.1124 1076.85 2526.79 3688.85 3688.95
1 4 2 20 48 1400 0.000256 4096 2 528 464800 85.4011 1072.92 2537.88 3696.28 3696.38
1 4 4 20 48 1400 0.000256 4096 0.1 528 468320 84.6457 774.03 2516.92 3375.69 3375.79
1 4 4 20 48 1400 0.000256 4096 0.2 528 468160 84.9967 771.094 2518.34 3374.52 3374.63
1 4 4 20 48 1400 0.000256 4096 0.5 528 467520 84.9791 766.228 2520.77 3372.06 3372.16
1 4 4 20 48 1400 0.000256 4096 1 528 466560 85.1072 765.163 2525.88 3376.24 3376.34
1 4 4 20 48 1400 0.000256 4096 2 528 464640 85.4017 762.47 2540.45 3388.41 3388.51
1 4 6 20 48 1400 0.000256 4096 0.1 528 468240 84.6551 647.35 2518.45 3250.55 3250.65
1 4 6 20 48 1400 0.000256 4096 0.2 528 468000 84.9171 640.686 2519.19 3244.88 3244.98
1 4 6 20 48 1400 0.000256 4096 0.5 528 467520 85.076 635.145 2523.08 3243.4 3243.49
1 4 6 20 48 1400 0.000256 4096 1 528 466560 85.2252 632.775 2528.22 3246.31 3246.41
1 4 6 20 48 1400 0.000256 4096 2 528 464640 85.4965 630.247 2538.16 3253.99 3254.09
1 4 8 20 48 1400 0.000256 4096 0.1 528 468160 84.628 589.081 2516.53 3190.34 3190.44
1 4 8 20 48 1400 0.000256 4096 0.2 528 467840 84.9756 587.157 2517.54 3189.76 3189.87
1 4 8 20 48 1400 0.000256 4096 0.5 528 467200 85.0372 585.961 2525.39 3196.47 3196.58
1 4 8 20 48 1400 0.000256 4096 1 528 466240 85.1823 585.056 2527.05 3197.38 3197.48
1 4 8 20 48 1400 0.000256 4096 2 528 464320 85.472 582.449 2535.3 3203.31 3203.41
1 4 2 8 50 1400 0.000256 4096 0.1 550 468512 84.8014 996.438 2539.56 3620.89 3620.99
1 4 2 8 50 1400 0.000256 4096 0.2 550 468288 84.9201 996.904 2540.46 3622.38 3622.48
1 4 2 8 50 1400 0.000256 4096 0.5 550 467712 85.0142 997.187 2543.84 3626.13 3626.23
1 4 2 8 50 1400 0.000256 4096 1 550 466720 85.1355 997.251 2549.25 3631.73 3631.83
1 4 2 8 50 1400 0.000256 4096 2 550 464704 85.3902 1004.34 2559.94 3649.75 3649.86
1 4 4 8 50 1400 0.000256 4096 0.1 550 468480 84.8081 630.406 2517.79 3233.1 3233.2
1 4 4 8 50 1400 0.000256 4096 0.2 550 468224 84.8862 631.358 2518.92 3235.26 3235.36
1 4 4 8 50 1400 0.000256 4096 0.5 550 467648 85.0057 632.758 2526.49 3244.34 3244.44
1 4 4 8 50 1400 0.000256 4096 1 550 466688 85.0999 631.159 2528.47 3244.82 3244.92
2 4 4 8 50 1400 0.000256 4096 2 550 464640 85.4036 1857.44 2540.35 4483.28 4483.38
1 4 6 8 50 1400 0.000256 4096 0.1 550 468384 84.824 517.969 2514.76 3117.65 3117.75
1 4 6 8 50 1400 0.000256 4096 0.2 550 468192 84.9351 518.288 2515.8 3119.11 3119.23
1 4 6 8 50 1400 0.000256 4096 0.5 550 467616 85.0092 517.204 2519.15 3121.45 3121.55
1 4 6 8 50 1400 0.000256 4096 1 550 466656 85.1275 516.364 2524.69 3126.28 3126.38
2 4 6 8 50 1400 0.000256 4096 2 550 464640 85.4027 1879.27 2537.63 4502.39 4502.49
1 4 2 10 50 1400 0.000256 4096 0.1 550 468480 84.8018 925.075 2518.14 3528.12 3528.22
1 4 2 10 50 1400 0.000256 4096 0.2 550 468280 84.9004 925.837 2519.17 3530 3530.11
1 4 2 10 50 1400 0.000256 4096 0.5 550 467680 84.9948 925.907 2522.39 3533.38 3533.49
1 4 2 10 50 1400 0.000256 4096 1 550 466680 85.1174 924.179 2527.72 3537.12 3537.22
1 4 2 10 50 1400 0.000256 4096 2 550 464720 85.4154 922.152 2538.67 3546.33 3546.44
1 4 4 10 50 1400 0.000256 4096 0.1 550 468400 84.8227 593.348 2515.53 3193.79 3193.9
1 4 4 10 50 1400 0.000256 4096 0.2 550 468240 84.8992 594.05 2516.73 3195.76 3195.88
1 4 4 10 50 1400 0.000256 4096 0.5 550 467600 85.0378 593.758 2523.58 3202.46 3202.56
1 4 4 10 50 1400 0.000256 4096 1 550 466640 85.1425 592.804 2527.19 3205.23 3205.34
1 4 4 10 50 1400 0.000256 4096 2 550 464640 85.3948 592.493 2538.21 3216.18 3216.29
1 4 6 10 50 1400 0.000256 4096 0.1 550 468360 84.6108 495.978 2515.55 3096.24 3096.33
1 4 6 10 50 1400 0.000256 4096 0.2 550 468120 84.8928 495.794 2516.54 3097.31 3097.42
1 4 6 10 50 1400 0.000256 4096 0.5 550 467520 84.9826 496.147 2519.76 3100.99 3101.09
1 4 6 10 50 1400 0.000256 4096 1 550 466560 85.1611 495.348 2525.4 3106 3106.1
1 4 6 10 50 1400 0.000256 4096 2 550 464640 85.402 495.424 2538.85 3119.76 3119.86
1 4 8 10 50 1400 0.000256 4096 0.1 550 468320 84.8438 426.441 2516.13 3027.51 3027.61
1 4 8 10 50 1400 0.000256 4096 0.2 550 468160 84.9629 428.308 2517.75 3031.11 3031.22
1 4 8 10 50 1400 0.000256 4096 0.5 550 467520 85.0745 427.945 2520.36 3033.48 3033.58
1 4 8 10 50 1400 0.000256 4096 1 550 466560 85.1845 426.898 2527.82 3040 3040.11
2 4 8 10 50 1400 0.000256 4096 2 550 464480 85.4077 1652.42 2536.2 4274.13 4274.23
1 4 2 12 50 1400 0.000256 4096 0.1 550 468480 84.7897 1258.05 2517.73 3860.67 3860.77
1 4 2 12 50 1400 0.000256 4096 0.2 550 468288 84.9059 1258.63 2518.59 3862.21 3862.32
1 4 2 12 50 1400 0.000256 4096 0.5 550 467664 84.9984 1256.9 2525.82 3867.81 3867.91
1 4 2 12 50 1400 0.000256 4096 1 550 466704 85.119 1254.62 2529.26 3869.09 3869.19
1 4 2 12 50 1400 0.000256 4096 2 550 464688 85.37 1249.09 2537.79 3872.34 3872.44
1 4 4 12 50 1400 0.000256 4096 0.1 550 468384 84.792 781.588 2517.72 3384.19 3384.29
1 4 4 12 50 1400 0.000256 4096 0.2 550 468192 84.9322 780.813 2518.96 3384.8 3384.9
1 4 4 12 50 1400 0.000256 4096 0.5 550 467616 85.0022 779.797 2522.43 3387.32 3387.42
1 4 4 12 50 1400 0.000256 4096 1 550 466656 85.1086 777.819 2527.68 3390.7 3390.8
1 4 4 12 50 1400 0.000256 4096 2 550 464640 85.4319 774.877 2538.24 3398.65 3398.76
1 4 6 12 50 1400 0.000256 4096 0.1 550 468288 84.7949 640.015 2515.78 3240.68 3240.78
1 4 6 12 50 1400 0.000256 4096 0.2 550 468144 84.9172 640.934 2517.29 3243.23 3243.34
1 4 6 12 50 1400 0.000256 4096 0.5 550 467568 85.0137 639.733 2524.67 3249.51 3249.6
1 4 6 12 50 1400 0.000256 4096 1 550 466560 85.1372 638.456 2527.74 3251.43 3251.53
1 4 6 12 50 1400 0.000256 4096 2 550 464544 85.4146 635.94 2538.86 3260.31 3260.4
1 4 8 12 50 1400 0.000256 4096 0.1 550 468288 84.8292 545.637 2517.78 3148.34 3148.44
1 4 8 12 50 1400 0.000256 4096 0.2 550 468096 84.9758 545.501 2518.84 3149.4 3149.51
1 4 8 12 50 1400 0.000256 4096 0.5 550 467520 85.0924 545.616 2522.19 3152.98 3153.09
1 4 8 12 50 1400 0.000256 4096 1 550 466560 85.2022 543.582 2527.73 3156.6 3156.7
1 4 8 12 50 1400 0.000256 4096 2 550 464448 85.3955 541.273 2537.8 3164.56 3164.66
1 4 2 14 50 1400 0.000256 4096 0.1 550 468440 84.625 1155.93 2517.15 3757.8 3757.89
1 4 2 14 50 1400 0.000256 4096 0.2 550 468272 84.923 1156.65 2518.64 3760.31 3760.42
1 4 2 14 50 1400 0.000256 4096 0.5 550 467656 84.9902 1153.97 2521.44 3760.49 3760.59
1 4 2 14 50 1400 0.000256 4096 1 550 466648 85.1025 1153.16 2529.05 3767.4 3767.5
1 4 2 14 50 1400 0.000256 4096 2 550 464688 85.3768 1153.2 2544.42 3783.08 3783.18
1 4 4 14 50 1400 0.000256 4096 0.1 550 468384 84.8026 734.374 2524.27 3343.54 3343.64
1 4 4 14 50 1400 0.000256 4096 0.2 550 468160 84.8872 733.947 2525.15 3344.07 3344.18
1 4 4 14 50 1400 0.000256 4096 0.5 550 467600 85.0451 733.854 2528.61 3347.59 3347.7
1 4 4 14 50 1400 0.000256 4096 1 550 466592 85.1236 731.626 2533.88 3350.73 3350.83
1 4 4 14 50 1400 0.000256 4096 2 550 464576 85.3891 732.207 2544.51 3362.19 3362.3
1 4 6 14 50 1400 0.000256 4096 0.1 550 468216 84.7922 602.8 2517.35 3205.04 3205.14
1 4 6 14 50 1400 0.000256 4096 0.2 550 468048 84.9035 602.447 2518.53 3205.97 3206.08
1 4 6 14 50 1400 0.000256 4096 0.5 550 467544 85.056 602.949 2522.28 3210.37 3210.48
1 4 6 14 50 1400 0.000256 4096 1 550 466536 85.1721 601.992 2527.57 3214.83 3214.92
1 4 6 14 50 1400 0.000256 4096 2 550 464520 85.4274 604.334 2542.57 3232.41 3232.51
1 4 8 14 50 1400 0.000256 4096 0.1 550 468160 84.8028 543.808 2515.57 3144.28 3144.38
1 4 8 14 50 1400 0.000256 4096 0.2 550 467936 84.9684 543.241 2516.45 3144.74 3144.85
1 4 8 14 50 1400 0.000256 4096 0.5 550 467488 85.1123 544.406 2520.48 3150.08 3150.18
1 4 8 14 50 1400 0.000256 4096 1 550 466368 85.1735 541.598 2525.17 3152.04 3152.14
1 4 8 14 50 1400 0.000256 4096 2 550 464352 85.4243 543.181 2535.73 3164.42 3164.52
1 4 2 16 50 1400 0.000256 4096 0.1 550 468480 84.8113 1112.58 2515.01 3712.5 3712.6
1 4 2 16 50 1400 0.000256 4096 0.2 550 468224 84.895 1112.11 2515.72 3712.81 3712.92
1 4 2 16 50 1400 0.000256 4096 0.5 550 467648 85.0001 1123.74 2519.38 3728.21 3728.32
1 4 2 16 50 1400 0.000256 4096 1 550 466688 85.1103 1134.23 2524.61 3744.04 3744.14
1 4 2 16 50 1400 0.000256 4096 2 550 464640 85.3782 1137.76 2535 3758.24 3758.33
1 4 4 16 50 1400 0.000256 4096 0.1 550 468352 84.8099 723.555 2517.68 3326.14 3326.24
1 4 4 16 50 1400 0.000256 4096 0.2 550 468096 84.9154 724.502 2518.63 3328.14 3328.25
1 4 4 16 50 1400 0.000256 4096 0.5 550 467584 85.0665 730.012 2526.08 3341.24 3341.34
1 4 4 16 50 1400 0.000256 4096 1 550 466560 85.1597 733.528 2529.57 3348.35 3348.45
1 4 4 16 50 1400 0.000256 4096 2 550 464512 85.3886 740.648 2540.08 3366.21 3366.31
1 4 6 16 50 1400 0.000256 4096 0.1 550 468288 84.8264 592.849 2518.75 3196.52 3196.62
1 4 6 16 50 1400 0.000256 4096 0.2 550 468096 84.9603 593.297 2519.81 3198.15 3198.26
1 4 6 16 50 1400 0.000256 4096 0.5 550 467520 85.1145 608.297 2525.76 3219.26 3219.35
1 4 6 16 50 1400 0.000256 4096 1 550 466560 85.1981 622.106 2532.35 3239.75 3239.85
1 4 6 16 50 1400 0.000256 4096 2 550 464448 85.4013 628.587 2541.12 3255.2 3255.3
1 4 8 16 50 1400 0.000256 4096 0.1 550 468224 84.8107 517.246 2516.67 3118.82 3118.92
1 4 8 16 50 1400 0.000256 4096 0.2 550 467968 84.9755 518.498 2517.59 3121.15 3121.25
1 4 8 16 50 1400 0.000256 4096 0.5 550 467456 85.0784 532.995 2523.97 3142.13 3142.23
1 4 8 16 50 1400 0.000256 4096 1 550 466432 85.1871 552.009 2529.68 3166.97 3167.07
1 4 8 16 50 1400 0.000256 4096 2 550 464384 85.451 560.908 2539.03 3185.48 3185.57
1 4 2 18 50 1400 0.000256 4096 0.1 550 468432 84.6151 1184.08 2540.18 3808.96 3809.06
1 4 2 18 50 1400 0.000256 4096 0.2 550 468216 84.9079 1182.5 2541.03 3808.53 3808.64
1 4 2 18 50 1400 0.000256 4096 0.5 550 467640 85.0031 1178.63 2544.44 3808.17 3808.27
1 4 2 18 50 1400 0.000256 4096 1 550 466632 85.1191 1172.85 2550.03 3808.09 3808.19
1 4 2 18 50 1400 0.000256 4096 2 550 464688 85.4029 1170.13 2560.83 3816.46 3816.55
1 4 4 18 50 1400 0.000256 4096 0.1 550 468288 84.7738 843.633 2517.79 3446.29 3446.4
1 4 4 18 50 1400 0.000256 4096 0.2 550 468144 84.9098 839.973 2519.14 3444.11 3444.22
1 4 4 18 50 1400 0.000256 4096 0.5 550 467568 85.0382 838.689 2526.59 3450.4 3450.5
1 4 4 18 50 1400 0.000256 4096 1 550 466560 85.1291 835.722 2529.89 3450.83 3450.94
1 4 4 18 50 1400 0.000256 4096 2 550 464544 85.3837 831.748 2550.15 3467.37 3467.47
1 4 6 18 50 1400 0.000256 4096 0.1 550 468288 84.6357 694.783 2519.19 3298.71 3298.8
1 4 6 18 50 1400 0.000256 4096 0.2 550 468072 84.9516 693.696 2519.95 3298.69 3298.79
1 4 6 18 50 1400 0.000256 4096 0.5 550 467424 85.0738 691.396 2525.43 3301.98 3302.08
1 4 6 18 50 1400 0.000256 4096 1 550 466344 85.1105 689.354 2531.54 3306.09 3306.19
1 4 6 18 50 1400 0.000256 4096 2 550 464400 85.4384 685.563 2541.13 3312.22 3312.32
1 4 8 18 50 1400 0.000256 4096 0.1 550 468000 84.8161 651.434 2518.2 3254.54 3254.64
1 4 8 18 50 1400 0.000256 4096 0.2 550 468000 84.9935 651.727 2520.29 3257.09 3257.21
1 4 8 18 50 1400 0.000256 4096 0.5 550 467424 85.0917 651.001 2523.63 3259.81 3259.91
1 4 8 18 50 1400 0.000256 4096 1 550 466272 85.1237 648.866 2528.16 3262.24 3262.35
1 4 8 18 50 1400 0.000256 4096 2 550 464256 85.3924 646.35 2538.73 3270.56 3270.66
1 4 10 18 50 1400 0.000256 4096 0.1 550 468000 84.6617 604.931 2518.07 3207.75 3207.85
1 4 10 18 50 1400 0.000256 4096 0.2 550 467640 84.9195 601.772 2519.09 3205.86 3205.97
1 4 10 18 50 1400 0.000256 4096 0.5 550 467280 85.1063 598.598 2522.75 3206.55 3206.64
1 4 10 18 50 1400 0.000256 4096 1 550 466200 85.2111 596.595 2527.65 3209.55 3209.65
